district_code,state_code,state_name,district,year,crop,area_1000_ha,rainfall_mm,avg_temp_c,max_temp_c,min_temp_c,yield_kg_per_ha
236,12,Uttar Pradesh,Barabanki,2013,SAFFLOWER,0.0,1234.3300000000002,25.452083333333334,31.386666666666667,19.517500000000002,0.0
236,12,Uttar Pradesh,Barabanki,2013,SESAMUM,0.36,1234.3300000000002,25.452083333333334,31.386666666666667,19.517500000000002,138.89
236,12,Uttar Pradesh,Barabanki,2013,SORGHUM,1.08,1234.3300000000002,25.452083333333334,31.386666666666667,19.517500000000002,481.48
236,12,Uttar Pradesh,Barabanki,2013,SOYABEAN,0.0,1234.3300000000002,25.452083333333334,31.386666666666667,19.517500000000002,0.0
236,12,Uttar Pradesh,Barabanki,2013,SUGARCANE,9.88,1234.3300000000002,25.452083333333334,31.386666666666667,19.517500000000002,6124.49
236,12,Uttar Pradesh,Barabanki,2013,SUNFLOWER,0.0,1234.3300000000002,25.452083333333334,31.386666666666667,19.517500000000002,0.0
236,12,Uttar Pradesh,Barabanki,2013,WHEAT,166.53,1234.3300000000002,25.452083333333334,31.386666666666667,19.517500000000002,3547.05
236,12,Uttar Pradesh,Barabanki,2014,BARLEY,0.04,636.86,25.520833333333336,31.4325,19.60916666666667,1750.0
236,12,Uttar Pradesh,Barabanki,2014,CASTOR,0.0,636.86,25.520833333333336,31.4325,19.60916666666667,0.0
236,12,Uttar Pradesh,Barabanki,2014,CHICKPEA,0.7,636.86,25.520833333333336,31.4325,19.60916666666667,314.29
236,12,Uttar Pradesh,Barabanki,2014,COTTON,0.0,636.86,25.520833333333336,31.4325,19.60916666666667,0.0
236,12,Uttar Pradesh,Barabanki,2014,FINGER MILLET,0.0,636.86,25.520833333333336,31.4325,19.60916666666667,0.0
236,12,Uttar Pradesh,Barabanki,2014,GROUNDNUT,0.22,636.86,25.520833333333336,31.4325,19.60916666666667,500.0
236,12,Uttar Pradesh,Barabanki,2014,KHARIF SORGHUM,1.12,636.86,25.520833333333336,31.4325,19.60916666666667,1080.36
236,12,Uttar Pradesh,Barabanki,2014,LINSEED,0.0,636.86,25.520833333333336,31.4325,19.60916666666667,0.0
236,12,Uttar Pradesh,Barabanki,2014,MAIZE,3.36,636.86,25.520833333333336,31.4325,19.60916666666667,863.1
236,12,Uttar Pradesh,Barabanki,2014,MINOR PULSES,0.0,636.86,25.520833333333336,31.4325,19.60916666666667,0.0
236,12,Uttar Pradesh,Barabanki,2014,OILSEEDS,0.0,636.86,25.520833333333336,31.4325,19.60916666666667,0.0
236,12,Uttar Pradesh,Barabanki,2014,PEARL MILLET,0.58,636.86,25.520833333333336,31.4325,19.60916666666667,1224.14
236,12,Uttar Pradesh,Barabanki,2014,PIGEONPEA,1.54,636.86,25.520833333333336,31.4325,19.60916666666667,493.51
236,12,Uttar Pradesh,Barabanki,2014,RABI SORGHUM,0.0,636.86,25.520833333333336,31.4325,19.60916666666667,0.0
236,12,Uttar Pradesh,Barabanki,2014,RAPESEED AND MUSTARD,26.37,636.86,25.520833333333336,31.4325,19.60916666666667,441.03
236,12,Uttar Pradesh,Barabanki,2014,RICE,191.88,636.86,25.520833333333336,31.4325,19.60916666666667,2760.06
236,12,Uttar Pradesh,Barabanki,2014,SAFFLOWER,0.0,636.86,25.520833333333336,31.4325,19.60916666666667,0.0
236,12,Uttar Pradesh,Barabanki,2014,SESAMUM,0.17,636.86,25.520833333333336,31.4325,19.60916666666667,294.12
236,12,Uttar Pradesh,Barabanki,2014,SORGHUM,1.12,636.86,25.520833333333336,31.4325,19.60916666666667,1080.36
236,12,Uttar Pradesh,Barabanki,2014,SOYABEAN,0.0,636.86,25.520833333333336,31.4325,19.60916666666667,0.0
236,12,Uttar Pradesh,Barabanki,2014,SUGARCANE,9.74,636.86,25.520833333333336,31.4325,19.60916666666667,5791.58
236,12,Uttar Pradesh,Barabanki,2014,SUNFLOWER,0.03,636.86,25.520833333333336,31.4325,19.60916666666667,1666.67
236,12,Uttar Pradesh,Barabanki,2014,WHEAT,165.45,636.86,25.520833333333336,31.4325,19.60916666666667,2369.96
236,12,Uttar Pradesh,Barabanki,2015,BARLEY,0.89,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,2168.54
236,12,Uttar Pradesh,Barabanki,2015,CASTOR,0.0,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,0.0
236,12,Uttar Pradesh,Barabanki,2015,CHICKPEA,0.45,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,600.0
236,12,Uttar Pradesh,Barabanki,2015,COTTON,0.0,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,0.0
236,12,Uttar Pradesh,Barabanki,2015,FINGER MILLET,0.0,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,0.0
236,12,Uttar Pradesh,Barabanki,2015,GROUNDNUT,0.05,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,400.0
236,12,Uttar Pradesh,Barabanki,2015,KHARIF SORGHUM,0.75,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,933.33
236,12,Uttar Pradesh,Barabanki,2015,LINSEED,0.02,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,0.0
236,12,Uttar Pradesh,Barabanki,2015,MAIZE,3.07,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,638.44
236,12,Uttar Pradesh,Barabanki,2015,MINOR PULSES,19.99,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,466.7
236,12,Uttar Pradesh,Barabanki,2015,OILSEEDS,0.0,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,0.0
236,12,Uttar Pradesh,Barabanki,2015,PEARL MILLET,0.45,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,533.33
236,12,Uttar Pradesh,Barabanki,2015,PIGEONPEA,1.04,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,807.69
236,12,Uttar Pradesh,Barabanki,2015,RABI SORGHUM,0.0,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,0.0
236,12,Uttar Pradesh,Barabanki,2015,RAPESEED AND MUSTARD,25.04,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,759.19
236,12,Uttar Pradesh,Barabanki,2015,RICE,186.63,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,2750.95
236,12,Uttar Pradesh,Barabanki,2015,SAFFLOWER,0.0,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,0.0
236,12,Uttar Pradesh,Barabanki,2015,SESAMUM,0.12,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,166.67
236,12,Uttar Pradesh,Barabanki,2015,SORGHUM,0.75,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,933.33
236,12,Uttar Pradesh,Barabanki,2015,SOYABEAN,0.0,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,0.0
236,12,Uttar Pradesh,Barabanki,2015,SUGARCANE,9.13,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,6020.0
236,12,Uttar Pradesh,Barabanki,2015,SUNFLOWER,0.0,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,0.0
236,12,Uttar Pradesh,Barabanki,2015,WHEAT,167.62,903.8200000000002,25.672083333333333,31.5925,19.751666666666665,2973.03
236,12,Uttar Pradesh,Barabanki,2016,BARLEY,0.06,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,2770.49
236,12,Uttar Pradesh,Barabanki,2016,CASTOR,0.0,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,0.0
236,12,Uttar Pradesh,Barabanki,2016,CHICKPEA,0.69,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,1791.0
236,12,Uttar Pradesh,Barabanki,2016,COTTON,0.0,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,0.0
236,12,Uttar Pradesh,Barabanki,2016,FINGER MILLET,0.0,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,0.0
236,12,Uttar Pradesh,Barabanki,2016,GROUNDNUT,0.22,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,903.23
236,12,Uttar Pradesh,Barabanki,2016,KHARIF SORGHUM,1.38,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,1216.82
236,12,Uttar Pradesh,Barabanki,2016,LINSEED,0.0,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,666.67
236,12,Uttar Pradesh,Barabanki,2016,MAIZE,4.07,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,799.26
236,12,Uttar Pradesh,Barabanki,2016,MINOR PULSES,26.07,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,838.06
236,12,Uttar Pradesh,Barabanki,2016,OILSEEDS,0.0,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,0.0
236,12,Uttar Pradesh,Barabanki,2016,PEARL MILLET,0.42,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,736.34
236,12,Uttar Pradesh,Barabanki,2016,PIGEONPEA,2.05,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,838.3
236,12,Uttar Pradesh,Barabanki,2016,RABI SORGHUM,0.0,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,0.0
236,12,Uttar Pradesh,Barabanki,2016,RAPESEED AND MUSTARD,21.55,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,712.01
236,12,Uttar Pradesh,Barabanki,2016,RICE,183.33,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,2726.0
236,12,Uttar Pradesh,Barabanki,2016,SAFFLOWER,0.0,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,0.0
236,12,Uttar Pradesh,Barabanki,2016,SESAMUM,0.2,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,215.69
236,12,Uttar Pradesh,Barabanki,2016,SORGHUM,1.38,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,1216.82
236,12,Uttar Pradesh,Barabanki,2016,SOYABEAN,0.0,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,0.0
236,12,Uttar Pradesh,Barabanki,2016,SUGARCANE,8.76,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,7036.8
236,12,Uttar Pradesh,Barabanki,2016,SUNFLOWER,0.01,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,1222.22
236,12,Uttar Pradesh,Barabanki,2016,WHEAT,166.97,1051.6899999999998,26.39708333333333,32.59166666666666,20.2025,3635.0
236,12,Uttar Pradesh,Barabanki,2017,BARLEY,0.06,1042.69,26.01208333333333,32.1575,19.866666666666664,2846.15
236,12,Uttar Pradesh,Barabanki,2017,CASTOR,0.0,1042.69,26.01208333333333,32.1575,19.866666666666664,0.0
236,12,Uttar Pradesh,Barabanki,2017,CHICKPEA,0.78,1042.69,26.01208333333333,32.1575,19.866666666666664,753.53
236,12,Uttar Pradesh,Barabanki,2017,COTTON,0.0,1042.69,26.01208333333333,32.1575,19.866666666666664,0.0
236,12,Uttar Pradesh,Barabanki,2017,FINGER MILLET,0.0,1042.69,26.01208333333333,32.1575,19.866666666666664,0.0
236,12,Uttar Pradesh,Barabanki,2017,GROUNDNUT,0.18,1042.69,26.01208333333333,32.1575,19.866666666666664,1011.11
236,12,Uttar Pradesh,Barabanki,2017,KHARIF SORGHUM,1.24,1042.69,26.01208333333333,32.1575,19.866666666666664,724.86
236,12,Uttar Pradesh,Barabanki,2017,LINSEED,0.0,1042.69,26.01208333333333,32.1575,19.866666666666664,0.0
236,12,Uttar Pradesh,Barabanki,2017,MAIZE,4.45,1042.69,26.01208333333333,32.1575,19.866666666666664,1869.38
236,12,Uttar Pradesh,Barabanki,2017,MINOR PULSES,24.97,1042.69,26.01208333333333,32.1575,19.866666666666664,774.72
236,12,Uttar Pradesh,Barabanki,2017,OILSEEDS,0.0,1042.69,26.01208333333333,32.1575,19.866666666666664,0.0
236,12,Uttar Pradesh,Barabanki,2017,PEARL MILLET,0.55,1042.69,26.01208333333333,32.1575,19.866666666666664,1972.83
236,12,Uttar Pradesh,Barabanki,2017,PIGEONPEA,1.93,1042.69,26.01208333333333,32.1575,19.866666666666664,758.82
236,12,Uttar Pradesh,Barabanki,2017,RABI SORGHUM,0.0,1042.69,26.01208333333333,32.1575,19.866666666666664,0.0
236,12,Uttar Pradesh,Barabanki,2017,RAPESEED AND MUSTARD,20.62,1042.69,26.01208333333333,32.1575,19.866666666666664,819.99
236,12,Uttar Pradesh,Barabanki,2017,RICE,181.6,1042.69,26.01208333333333,32.1575,19.866666666666664,2867.0
236,12,Uttar Pradesh,Barabanki,2017,SAFFLOWER,0.0,1042.69,26.01208333333333,32.1575,19.866666666666664,0.0
236,12,Uttar Pradesh,Barabanki,2017,SESAMUM,0.17,1042.69,26.01208333333333,32.1575,19.866666666666664,296.97
236,12,Uttar Pradesh,Barabanki,2017,SORGHUM,1.24,1042.69,26.01208333333333,32.1575,19.866666666666664,724.86
236,12,Uttar Pradesh,Barabanki,2017,SOYABEAN,0.0,1042.69,26.01208333333333,32.1575,19.866666666666664,0.0
236,12,Uttar Pradesh,Barabanki,2017,SUGARCANE,9.25,1042.69,26.01208333333333,32.1575,19.866666666666664,7947.6
236,12,Uttar Pradesh,Barabanki,2017,SUNFLOWER,0.0,1042.69,26.01208333333333,32.1575,19.866666666666664,0.0
236,12,Uttar Pradesh,Barabanki,2017,WHEAT,168.35,1042.69,26.01208333333333,32.1575,19.866666666666664,4022.0
199,12,Uttar Pradesh,Bareilly,2000,BARLEY,0.23,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,2260.87
199,12,Uttar Pradesh,Bareilly,2000,CASTOR,0.0,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,0.0
199,12,Uttar Pradesh,Bareilly,2000,CHICKPEA,0.12,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,916.67
199,12,Uttar Pradesh,Bareilly,2000,COTTON,0.0,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,0.0
199,12,Uttar Pradesh,Bareilly,2000,FINGER MILLET,0.0,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,0.0
199,12,Uttar Pradesh,Bareilly,2000,GROUNDNUT,0.37,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,621.62
199,12,Uttar Pradesh,Bareilly,2000,KHARIF SORGHUM,0.88,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,840.91
199,12,Uttar Pradesh,Bareilly,2000,LINSEED,0.04,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,250.0
199,12,Uttar Pradesh,Bareilly,2000,MAIZE,0.3,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,1800.0
199,12,Uttar Pradesh,Bareilly,2000,MINOR PULSES,14.44,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,852.49
199,12,Uttar Pradesh,Bareilly,2000,OILSEEDS,9.81,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,697.25
199,12,Uttar Pradesh,Bareilly,2000,PEARL MILLET,7.78,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,1439.59
199,12,Uttar Pradesh,Bareilly,2000,PIGEONPEA,0.5,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,860.0
199,12,Uttar Pradesh,Bareilly,2000,RABI SORGHUM,0.0,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,0.0
199,12,Uttar Pradesh,Bareilly,2000,RAPESEED AND MUSTARD,7.94,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,801.01
199,12,Uttar Pradesh,Bareilly,2000,RICE,179.88,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,1936.62
199,12,Uttar Pradesh,Bareilly,2000,SAFFLOWER,0.0,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,0.0
199,12,Uttar Pradesh,Bareilly,2000,SESAMUM,1.39,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,107.91
199,12,Uttar Pradesh,Bareilly,2000,SORGHUM,0.88,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,840.91
199,12,Uttar Pradesh,Bareilly,2000,SOYABEAN,0.0,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,0.0
199,12,Uttar Pradesh,Bareilly,2000,SUGARCANE,70.55,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,5558.33
199,12,Uttar Pradesh,Bareilly,2000,SUNFLOWER,0.07,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,1285.71
199,12,Uttar Pradesh,Bareilly,2000,WHEAT,190.45,1029.6299999999999,25.287916666666668,31.230833333333333,19.345000000000002,2690.36
199,12,Uttar Pradesh,Bareilly,2001,BARLEY,0.19,599.09,25.38875,31.094166666666666,19.683333333333334,2473.68
199,12,Uttar Pradesh,Bareilly,2001,CASTOR,0.0,599.09,25.38875,31.094166666666666,19.683333333333334,0.0
199,12,Uttar Pradesh,Bareilly,2001,CHICKPEA,0.13,599.09,25.38875,31.094166666666666,19.683333333333334,1000.0
199,12,Uttar Pradesh,Bareilly,2001,COTTON,0.0,599.09,25.38875,31.094166666666666,19.683333333333334,0.0
199,12,Uttar Pradesh,Bareilly,2001,FINGER MILLET,0.0,599.09,25.38875,31.094166666666666,19.683333333333334,0.0
199,12,Uttar Pradesh,Bareilly,2001,GROUNDNUT,0.44,599.09,25.38875,31.094166666666666,19.683333333333334,795.45
199,12,Uttar Pradesh,Bareilly,2001,KHARIF SORGHUM,0.58,599.09,25.38875,31.094166666666666,19.683333333333334,758.62
199,12,Uttar Pradesh,Bareilly,2001,LINSEED,0.01,599.09,25.38875,31.094166666666666,19.683333333333334,0.0
199,12,Uttar Pradesh,Bareilly,2001,MAIZE,0.42,599.09,25.38875,31.094166666666666,19.683333333333334,1547.62
199,12,Uttar Pradesh,Bareilly,2001,MINOR PULSES,20.73,599.09,25.38875,31.094166666666666,19.683333333333334,805.11
199,12,Uttar Pradesh,Bareilly,2001,OILSEEDS,12.77,599.09,25.38875,31.094166666666666,19.683333333333334,759.59
199,12,Uttar Pradesh,Bareilly,2001,PEARL MILLET,6.56,599.09,25.38875,31.094166666666666,19.683333333333334,1004.57
199,12,Uttar Pradesh,Bareilly,2001,PIGEONPEA,0.45,599.09,25.38875,31.094166666666666,19.683333333333334,1044.44
199,12,Uttar Pradesh,Bareilly,2001,RABI SORGHUM,0.0,599.09,25.38875,31.094166666666666,19.683333333333334,0.0
199,12,Uttar Pradesh,Bareilly,2001,RAPESEED AND MUSTARD,10.41,599.09,25.38875,31.094166666666666,19.683333333333334,827.09
199,12,Uttar Pradesh,Bareilly,2001,RICE,175.94,599.09,25.38875,31.094166666666666,19.683333333333334,2068.94
199,12,Uttar Pradesh,Bareilly,2001,SAFFLOWER,0.0,599.09,25.38875,31.094166666666666,19.683333333333334,0.0
199,12,Uttar Pradesh,Bareilly,2001,SESAMUM,1.77,599.09,25.38875,31.094166666666666,19.683333333333334,254.24
199,12,Uttar Pradesh,Bareilly,2001,SORGHUM,0.58,599.09,25.38875,31.094166666666666,19.683333333333334,758.62
199,12,Uttar Pradesh,Bareilly,2001,SOYABEAN,0.0,599.09,25.38875,31.094166666666666,19.683333333333334,0.0
199,12,Uttar Pradesh,Bareilly,2001,SUGARCANE,78.26,599.09,25.38875,31.094166666666666,19.683333333333334,6037.82
199,12,Uttar Pradesh,Bareilly,2001,SUNFLOWER,0.15,599.09,25.38875,31.094166666666666,19.683333333333334,1933.33
199,12,Uttar Pradesh,Bareilly,2001,WHEAT,183.32,599.09,25.38875,31.094166666666666,19.683333333333334,2722.94
199,12,Uttar Pradesh,Bareilly,2002,BARLEY,0.19,763.73,25.711666666666666,31.53666666666666,19.886666666666667,1789.47
199,12,Uttar Pradesh,Bareilly,2002,CASTOR,0.0,763.73,25.711666666666666,31.53666666666666,19.886666666666667,0.0
199,12,Uttar Pradesh,Bareilly,2002,CHICKPEA,0.07,763.73,25.711666666666666,31.53666666666666,19.886666666666667,1000.0
199,12,Uttar Pradesh,Bareilly,2002,COTTON,0.0,763.73,25.711666666666666,31.53666666666666,19.886666666666667,0.0
199,12,Uttar Pradesh,Bareilly,2002,FINGER MILLET,0.0,763.73,25.711666666666666,31.53666666666666,19.886666666666667,0.0
199,12,Uttar Pradesh,Bareilly,2002,GROUNDNUT,0.38,763.73,25.711666666666666,31.53666666666666,19.886666666666667,842.11
199,12,Uttar Pradesh,Bareilly,2002,KHARIF SORGHUM,0.57,763.73,25.711666666666666,31.53666666666666,19.886666666666667,982.46
199,12,Uttar Pradesh,Bareilly,2002,LINSEED,0.0,763.73,25.711666666666666,31.53666666666666,19.886666666666667,0.0
199,12,Uttar Pradesh,Bareilly,2002,MAIZE,0.46,763.73,25.711666666666666,31.53666666666666,19.886666666666667,1065.22
199,12,Uttar Pradesh,Bareilly,2002,MINOR PULSES,20.91,763.73,25.711666666666666,31.53666666666666,19.886666666666667,668.58
199,12,Uttar Pradesh,Bareilly,2002,OILSEEDS,15.02,763.73,25.711666666666666,31.53666666666666,19.886666666666667,646.47
199,12,Uttar Pradesh,Bareilly,2002,PEARL MILLET,10.23,763.73,25.711666666666666,31.53666666666666,19.886666666666667,1076.25
199,12,Uttar Pradesh,Bareilly,2002,PIGEONPEA,0.28,763.73,25.711666666666666,31.53666666666666,19.886666666666667,928.57
199,12,Uttar Pradesh,Bareilly,2002,RABI SORGHUM,0.0,763.73,25.711666666666666,31.53666666666666,19.886666666666667,0.0
199,12,Uttar Pradesh,Bareilly,2002,RAPESEED AND MUSTARD,13.3,763.73,25.711666666666666,31.53666666666666,19.886666666666667,672.93
199,12,Uttar Pradesh,Bareilly,2002,RICE,123.04,763.73,25.711666666666666,31.53666666666666,19.886666666666667,1868.9
199,12,Uttar Pradesh,Bareilly,2002,SAFFLOWER,0.0,763.73,25.711666666666666,31.53666666666666,19.886666666666667,0.0
199,12,Uttar Pradesh,Bareilly,2002,SESAMUM,1.09,763.73,25.711666666666666,31.53666666666666,19.886666666666667,73.39
199,12,Uttar Pradesh,Bareilly,2002,SORGHUM,0.57,763.73,25.711666666666666,31.53666666666666,19.886666666666667,982.46
199,12,Uttar Pradesh,Bareilly,2002,SOYABEAN,0.0,763.73,25.711666666666666,31.53666666666666,19.886666666666667,0.0
199,12,Uttar Pradesh,Bareilly,2002,SUGARCANE,90.38,763.73,25.711666666666666,31.53666666666666,19.886666666666667,5496.9
199,12,Uttar Pradesh,Bareilly,2002,SUNFLOWER,0.26,763.73,25.711666666666666,31.53666666666666,19.886666666666667,1423.08
199,12,Uttar Pradesh,Bareilly,2002,WHEAT,180.19,763.73,25.711666666666666,31.53666666666666,19.886666666666667,2642.38
199,12,Uttar Pradesh,Bareilly,2003,BARLEY,0.13,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,2615.38
199,12,Uttar Pradesh,Bareilly,2003,CASTOR,0.0,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,0.0
199,12,Uttar Pradesh,Bareilly,2003,CHICKPEA,0.04,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,1000.0
199,12,Uttar Pradesh,Bareilly,2003,COTTON,0.0,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,0.0
199,12,Uttar Pradesh,Bareilly,2003,FINGER MILLET,0.0,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,0.0
199,12,Uttar Pradesh,Bareilly,2003,GROUNDNUT,0.24,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,666.67
199,12,Uttar Pradesh,Bareilly,2003,KHARIF SORGHUM,0.66,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,878.79
199,12,Uttar Pradesh,Bareilly,2003,LINSEED,0.01,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,0.0
199,12,Uttar Pradesh,Bareilly,2003,MAIZE,0.52,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,1769.23
199,12,Uttar Pradesh,Bareilly,2003,MINOR PULSES,20.21,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,709.05
199,12,Uttar Pradesh,Bareilly,2003,OILSEEDS,12.2,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,736.07
199,12,Uttar Pradesh,Bareilly,2003,PEARL MILLET,11.63,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,1155.63
199,12,Uttar Pradesh,Bareilly,2003,PIGEONPEA,0.2,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,1000.0
199,12,Uttar Pradesh,Bareilly,2003,RABI SORGHUM,0.0,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,0.0
199,12,Uttar Pradesh,Bareilly,2003,RAPESEED AND MUSTARD,9.4,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,746.81
199,12,Uttar Pradesh,Bareilly,2003,RICE,160.14,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,2118.58
199,12,Uttar Pradesh,Bareilly,2003,SAFFLOWER,0.0,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,0.0
199,12,Uttar Pradesh,Bareilly,2003,SESAMUM,2.02,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,440.59
199,12,Uttar Pradesh,Bareilly,2003,SORGHUM,0.66,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,878.79
199,12,Uttar Pradesh,Bareilly,2003,SOYABEAN,0.02,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,1000.0
199,12,Uttar Pradesh,Bareilly,2003,SUGARCANE,83.38,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,5281.6
199,12,Uttar Pradesh,Bareilly,2003,SUNFLOWER,0.53,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,1679.25
199,12,Uttar Pradesh,Bareilly,2003,WHEAT,200.11,992.3399999999999,25.17375,31.17333333333333,19.174166666666668,2762.73
199,12,Uttar Pradesh,Bareilly,2004,BARLEY,0.1,581.11,25.700000000000003,32.045833333333334,19.354166666666668,2200.0
199,12,Uttar Pradesh,Bareilly,2004,CASTOR,0.0,581.11,25.700000000000003,32.045833333333334,19.354166666666668,0.0
199,12,Uttar Pradesh,Bareilly,2004,CHICKPEA,0.04,581.11,25.700000000000003,32.045833333333334,19.354166666666668,1000.0
199,12,Uttar Pradesh,Bareilly,2004,COTTON,0.0,581.11,25.700000000000003,32.045833333333334,19.354166666666668,0.0
199,12,Uttar Pradesh,Bareilly,2004,FINGER MILLET,0.0,581.11,25.700000000000003,32.045833333333334,19.354166666666668,0.0
199,12,Uttar Pradesh,Bareilly,2004,GROUNDNUT,0.28,581.11,25.700000000000003,32.045833333333334,19.354166666666668,821.43
199,12,Uttar Pradesh,Bareilly,2004,KHARIF SORGHUM,0.82,581.11,25.700000000000003,32.045833333333334,19.354166666666668,768.29
199,12,Uttar Pradesh,Bareilly,2004,LINSEED,0.01,581.11,25.700000000000003,32.045833333333334,19.354166666666668,0.0
199,12,Uttar Pradesh,Bareilly,2004,MAIZE,0.63,581.11,25.700000000000003,32.045833333333334,19.354166666666668,1571.43
199,12,Uttar Pradesh,Bareilly,2004,MINOR PULSES,22.26,581.11,25.700000000000003,32.045833333333334,19.354166666666668,633.42
199,12,Uttar Pradesh,Bareilly,2004,OILSEEDS,17.8,581.11,25.700000000000003,32.045833333333334,19.354166666666668,658.99
199,12,Uttar Pradesh,Bareilly,2004,PEARL MILLET,6.58,581.11,25.700000000000003,32.045833333333334,19.354166666666668,1202.13
199,12,Uttar Pradesh,Bareilly,2004,PIGEONPEA,0.23,581.11,25.700000000000003,32.045833333333334,19.354166666666668,1000.0
199,12,Uttar Pradesh,Bareilly,2004,RABI SORGHUM,0.0,581.11,25.700000000000003,32.045833333333334,19.354166666666668,0.0
